Internship_quality_score,aptitude_score,Cgpa
3.243504812,90.30706327,6.2507949
1.949279121,68.71827772,6.79291648
3.654212764,76.80072474,5.360046977
5.253302393,67.48316715,6.683455431
5.695360294,46.73252303,5.298218064
6.112611959,81.11064765,4.674409425
3.163318982,69.68509197,6.169164943
4.837864116,55.49223593,6.505886658
4.595349516,72.81035729,6.214157136
3.214803377,69.17773393,5.738402814
6.028101374,74.70566801,5.972332587
1.983229909,69.85643169,6.191521424
5.904769726,56.85012826,7.256628581
1.469339322,53.10975651,6.334436066
5.06693734,71.11145996,5.765758788
5.802001412,57.91922383,6.417538322
7.674303562,58.84213774,7.810109928
5.099792786,62.28971669,5.689576754
7.280109511,47.29556493,6.502372156
4.436334922,63.10054182,7.384726474
5.640457661,65.80639356,5.818460058
3.216265219,76.47863308,7.608677323
4.864086409,54.54760309,6.643245029
4.171449653,48.25124398,6.839717938
4.911167384,54.50885966,6.168154775
4.529036183,64.42869979,5.78487134
3.628423039,62.97426767,7.310700583
6.013295242,62.89613116,7.287580638
2.815246458,66.36146936,5.765505418
5.597041654,77.33133927,5.001551186
3.307661675,64.58468756,6.074306705
5.057259695,81.95634066,7.400665273
4.264211409,58.14013918,6.290136433
4.665740164,71.73323388,5.885811622
3.907115144,61.02010314,7.201053319
3.890494287,55.25729775,7.194473382
5.801345709,67.66612496,8.274135999
4.884788491,71.43558071,7.378725933
4.887354424,66.07794341,7.331818313
3.011711142,78.32062134,5.143747521
5.631178532,53.23633898,4.458636949
3.248903597,91.9337543,4.900146355
2.563896155,100,7.18629447
3.955180905,65.55962798,5.927942343
5.180535479,54.99908859,6.641165731
5.379329523,65.7804113,7.572587393
5.480134355,70.83126465,6.526972169
4.632628228,55.83477679,7.333972072
4.853169485,69.48978975,5.823608359
4.014449923,63.99175716,7.527243475
6.677450094,30,6.0412863
6.66262399,79.81736341,5.554366884
3.480993681,57.67381538,6.780123759
5.148588731,46.04750006,6.440468368
2.785981447,50.42560378,6.717051392
4.188488483,60.53540744,7.375182463
5.389221058,75.17715383,7.691859551
3.951845388,87.20652113,7.365859425
4.188476251,66.41067744,5.561428208
5.977568587,68.80840932,7.257033177
5.145916398,70.75728142,4.982177666
7.249896251,48.36698172,7.482064214
2.731495039,64.64862303,7.107166704
3.751581119,50.32857104,7.590589785
5.503841743,81.47690485,6.293024687
4.49309362,60.82262377,5.616653688
1.581700465,62.78144317,6.80975437
1.822899524,71.97827625,5.81508342
5.419768592,74.48694333,6.568967756
4.911912009,53.56266527,6.966966911
5.556586285,83.9863388,5.312129407
6.582604412,53.35567842,7.205898485
3.92015925,92.18347044,5.374116989
3.972427972,75.82904896,7.016874198
3.202927091,56.13030369,6.37649974
5.296529911,72.43523378,7.949662143
4.328061198,61.36623177,7.251555673
5.394614966,63.44703935,7.026754774
4.875673734,62.9914035,6.674420507
5.84989529,52.26826522,6.959359369
4.366342067,68.61721456,6.156236436
7.144044001,70.24521479,6.638957709
5.385541354,56.80995036,7.316298945
1.76079335,61.05808726,6.495885736
4.982473991,78.10967007,5.589410641
4.711969778,52.57133644,5.575499462
4.864052398,76.37802409,6.15520815
4.808116549,75.33494957,6.706210399
3.370892874,53.35390494,6.717388692
3.408000747,85.06952423,5.856876315
1,57.1939547,6.322801758
2.663935521,86.68869432,4.049307767
4.9549541,68.12991728,6.135997913
3.895881205,58.72790494,7.315180181
4.889019839,57.63582918,6.406010578
4.961558382,96.64001097,7.494688453
7.093572739,71.32471561,5.933481593
6.080336575,72.95532681,5.461782582
5.760133238,53.14307201,6.681373573
4.22257137,32.66709857,4.719975913
5.23865668,45.74796313,5.67582023
3.509143772,48.82027527,5.994747731
3.94907284,72.23204612,6.552668932
4.360781312,64.94755168,6.496623462
5.340608751,56.40119822,5.9655022
3.086769927,54.86743502,6.188668625
5.9192054,51.05870685,8.331713458
4.064331837,58.72878326,5.78408576
2.636118756,49.36865296,6.171230457
2.899265436,65.12300708,4
4.885663287,56.13000775,6.370370977
5.290127477,76.98291421,7.773565316
5.234961232,87.46694064,6.680138613
4.093605644,88.56528508,5.408042984
4.464601478,59.42878223,6.548568118
6.071865192,80.55590127,6.547250295
4.831570798,73.47890123,5.90207221
4.971374256,65.34444221,6.294431389
4.66638634,78.70954801,5.286855296
2.679229864,70.33660427,6.390293241
6.021892114,79.64588758,5.862920044
4.385038769,95.49972289,6.384986872
3.630386737,72.3821689,6.217581581
4.54919694,53.75988081,7.952379988
2.950239858,69.70292935,6.715252066
3.242693463,58.2653286,7.72457408
2.744567335,62.43408295,7.163838302
5.044618138,91.11233841,6.396561494
4.791128393,100,5.769833753
4.94269203,65.90680188,6.587215209
6.680999325,77.9997629,5.663082268
7.726622652,56.71901806,6.329310496
4.032983938,86.69134718,5.65953564
4.469318413,75.3817996,7.342682331
7.053612635,83.22269443,6.752231351
5.520221212,75.84741389,5.992748071
5.699740836,83.82358929,6.573605024
4.226676129,69.06107021,6.861164466
4.858269002,38.10484212,6.92303019
3.29822387,90.75567695,7.207144343
2.8552965,39.25468586,5.513366809
2.157727719,62.20468604,6.259069389
6.737108285,67.21028666,6.361435139
4.80351273,59.42014801,5.968399944
5.530896125,65.16378045,4.803760357
2.431484005,61.49940272,5.872627362
5.022126358,63.87041359,6.82653836
4.238656368,63.57335675,7.669592924
4.583386345,71.46833158,6.976186809
2.719172778,58.84882196,8.001557964
5.693857706,78.25948252,5.47107254
4.614878164,82.34167642,5.817182408
4.967036148,53.14366229,6.663483742
3.986355421,69.03010473,6.526742889
4.109030208,65.06243559,6.895885557
5.776998395,50.87936916,6.872049176
5.521996785,47.52102622,5.724457873
5.118589101,65.6056064,7.574033805
4.271568257,49.03448512,5.862197032
3.19113577,60.68059138,7.231819886
4.074905157,71.4616023,5.231091753
5.895697288,53.86010041,6.899370464
6.120642003,67.63429318,5.754696661
4.956586282,84.36131559,7.156676204
4.202189091,75.71645533,5.637933117
6.29103701,39.87705159,5.931724513
4.859770701,98.63596006,5.665132741
2.420177504,63.83723186,7.39654551
4.420522779,50.85547641,7.510984178
3.048981269,64.46204195,6.921328299
5.777875209,64.06929251,5.932779604
3.465588834,56.13733462,6.43840665
1.977460529,64.75762967,6.461207501
4.541813362,56.64484661,7.035049178
6.004877454,80.90892034,7.299245256
5.106547708,96.28375282,6.995143271
2.40149534,87.46066693,7.975009481
1.200156545,81.83359667,5.816870745
4.589248174,93.56217912,6.701733478
3.517016045,55.05045046,7.141153244
3.68842961,71.38562003,4.837414166
5.029572654,88.20686777,6.28704622
5.622268368,56.99021317,5.278547679
4.977066574,59.0303232,6.897169991
3.834828927,52.26024646,6.561020074
2.332739155,65.28900384,6.592829099
5.916676478,84.11994552,6.619023301
6.721712121,50.46379058,6.716767431
5.321293823,31.18803915,6.848703687
3.030947599,59.99398736,6.119876614
3.709388895,91.39609855,5.277325664
4.993256886,57.99654914,7.262303619
6.702353412,93.33526513,8.44744508
5.324387825,93.88099213,6.321892857
5.719518032,49.94656285,6.013981348
6.225161685,77.71313497,7.605430944
3.615849801,63.57392109,7.683180781
6.761972337,73.65411032,6.669115573
5.778790315,56.54255207,7.554178204
3.803415735,33.1294453,8.05464186
5.385461619,74.85421143,7.883101875
5.309679992,76.37978745,7.564863131
5.734239068,77.57930535,7.142200085
4.033681288,72.9778444,5.960626909
3.024422657,60.16074653,7.298678848
6.193539927,72.69244287,7.845894644
4.027813374,30,7.031557639
1.73884095,100,5.570899628
6.777882641,51.74222696,5.933778082
3.291352262,44.78080497,7.06935816
2.09356399,63.23613309,6.743761756
1.951504223,73.41845149,5.70729057
6.264908453,89.46062871,6.048614028
3.956492812,76.93364178,5.394034511
6.613722,100,6.174435806
5.988326614,53.09506612,6.513882924
4.43874544,74.5538602,5.530912173
2.074661246,67.16803215,4.593894128
4.011678568,76.29542943,6.127833275
4.051884481,59.67746385,6.563166561
4.245966613,59.83306524,7.754230811
5.914688026,79.01768389,6.692045689
3.408592745,71.27449255,7.487124285
4.88483536,100,5.450597838
5.368390594,56.50694654,6.601942001
3.154640954,72.33481034,8.014121209
2.40506528,82.62736408,6.535986934
3.279764016,64.200152,8.34190167
3.420565499,97.12491202,5.733129288
4.649471751,49.4236023,5.543131145
5.648452202,100,6.815144418
4.765863129,44.48586765,6.400513848
5.728654914,81.17675847,6.305391231
2.818809252,100,6.664452198
3.239181513,83.55254345,7.192992199
8.065994381,89.9427115,6.513595086
6.306608024,72.12634103,5.888561016
6.534569896,75.31398871,6.660992254
1.622282977,72.44732051,7.362868419
2.153529509,47.93007217,6.66829848
3.998287201,42.6268895,6.735380083
4.171400536,58.31975746,6.67001679
7.044968294,81.7843607,6.833065303
3.724961637,83.14745368,5.638478216
2.500598026,78.35608552,5.239005221
2.760504932,72.67605347,7.715928445
2.95865118,57.94255204,5.41922936
8.04749369,52.0147526,6.738661402
1.54435984,95.26644645,6.008350171
3.510165096,89.92078275,6.949141169
5.970447701,80.59093586,5.850996908
5.44861095,53.31841758,7.41916841
3.477800113,70.65018207,5.876146445
5.031534692,95.18302859,5.660424432
4.264328864,87.29167737,7.082333912
5.263229428,70.61631146,7.394307177
4.934117279,79.7020584,7.020308222
3.786042004,85.05687351,6.201247318
5.707004108,65.23834621,6.779902857
5.656531052,68.02515953,5.858538739
6.349050031,65.37917442,6.283657631
1.735711165,68.83982738,7.069979003
5.483184644,78.16905792,6.283716501
4.262477566,54.45146266,5.835956316
5.223454669,90.92429046,7.105997715
6.305019022,84.25300225,4.829909949
5.534141792,60.50388251,6.722582739
5.588568744,60.26369523,5.847214692
6.747222462,70.59534533,6.689699375
5.92262515,84.57472197,6.587863281
6.973305595,83.40727184,7.351562152
4.516351016,61.9835225,6.387163838
5.218117291,75.46155878,6.451460066
5.396683466,55.4686801,5.565538882
4.914184342,88.0612771,6.560168512
4.246014086,78.02062595,5.225927137
3.692280285,74.01474671,6.240837738
5.699172093,91.21576772,5.85301598
3.563405727,86.23612409,5.314488708
4.5206406,47.3194072,6.348105481
3.139265664,60.46220617,6.477977365
3.20228131,66.25048301,7.062751397
4.994609148,61.34558623,5.899492729
6.238979377,92.85508618,6.685249683
4.729973303,67.90725658,6.751249987
2.847084355,73.37910615,6.355578654
6.813904386,62.39424477,7.82532302
3.604060561,65.5220356,6.836515419
5.978298646,65.97082631,7.902230422
5.969071852,61.8843213,5.844859562
3.222035081,78.34860377,6.838128875
4.616573677,78.17921915,7.287244075
4.345403445,54.56388871,5.454347873
4.380426477,88.23236736,7.373801772
4.874751367,66.67301156,6.623395921
4.377085164,80.30850767,5.93899027
4.595613562,60.11687345,6.567698929
4.214966845,41.2032688,6.574284888
5.161283416,44.01886425,6.850218143
5.129193094,76.78250129,7.155964074
5.92769468,63.44478917,5.758770063
5.092895031,47.95289293,5.921832616
5.881615098,81.34671215,5.195366935
6.192813386,67.77070648,5.690877585
5.296788225,81.88657807,6.916950012
5.221432954,70.67338993,6.475122211
5.231522685,82.40425788,7.508080009
4.36563091,51.53816578,5.398607866
3.896490059,80.10329547,8.017519636
6.494388126,87.66484912,7.017880444
5.665986277,59.94696316,6.709350393
5.848187534,41.73685132,7.661137859
5.711262422,45.71184178,6.908039255
4.081030811,34.44348237,6.248347866
4.258992577,92.89066528,4.982716159
3.883617541,93.03188766,5.352671613
5.202100037,85.24563151,6.446347841
3.834627689,58.71404791,7.310143903
6.140571488,58.23333119,5.989629651
3.838872315,75.21018503,7.054022564
6.583104175,59.19600808,6.691934176
4.596926906,100,6.812330293
3.915131809,61.39015766,6.821229772
4.518871286,70.65575349,6.249739968
5.256342941,68.26026552,7.248726052
6.079701119,71.98593859,6.624659478
1.092418079,33.90973907,7.895659929
4.933875928,50.95608331,6.591986881
6.736988285,65.23106601,7.605590893
6.484092204,96.19780352,7.873205482
5.458886169,64.85593108,7.278065364
2.341649782,58.34182285,6.850502685
3.146619758,79.5109321,5.924439591
4.599938539,60.16895032,7.305927797
4.935014215,90.72854782,6.439903348
2.940973206,76.76241302,5.975756481
3.581448877,75.46179729,5.366612105
4.15733123,64.58595636,7.92866143
5.837093201,62.02820105,7.191031327
7.920998785,62.26913667,6.847454079
5.61776221,67.54067281,6.20688612
6.283024617,57.61799892,8.801948644
5.818358898,42.81795269,8.091312344
2.887972693,87.4252272,6.656475567
5.379636648,98.29097173,6.557129407
4.937043472,75.35939162,6.77854936
5.571816237,58.330275,7.938779086
4.313209455,73.90452849,6.889235213
6.285130732,46.53927486,6.086648709
2.183469854,75.48179859,4.702190229
4.380845603,74.72127113,6.971486814
7.760192319,69.10111152,8.054078028
4.024920621,73.7308569,7.717471453
5.164997738,54.8998075,8.009537201
6.75981727,72.04154329,6.381697866
8.868206889,45.73365324,7.951130697
3.761763291,97.44134373,5.396910108
5.741417016,72.11272824,6.344593712
4.516545899,49.40988744,7.350780591
4.042708249,63.43120299,7.473451307
3.203379132,65.58681347,6.110833634
3.186019188,67.33735011,7.084715562
4.662858064,94.55331208,6.764826442
4.978586515,49.8309914,6.496589285
4.593004098,90.80424742,5.634113634
5.550597789,68.40081439,7.814129173
4.957531221,30.06675369,7.551766244
9.78249123,49.85568052,7.385799162
3.754505321,83.35672992,7.311691342
5.151231651,42.40546324,6.825563284
8.29696812,72.90018798,7.399891299
6.152325104,45.32727087,8.563325947
5.062870887,53.45750465,5.761105361
3.113897743,75.60005751,6.154753886
2.492756568,64.38816828,7.359374977
4.70616502,58.93183262,7.463885828
2.752545345,100,6.785887127
3.937455656,59.88256749,8.463696161
5.204936054,82.99134936,6.077319592
5.101364078,94.47897179,5.579190597
3.268789136,75.40314273,6.356026815
6.456336779,79.83298494,6.69895942
4.86864213,45.0806454,6.670541305
6.211588569,79.77245092,7.33951515
3.286687246,52.02604001,6.841649817
7.370675208,56.43198952,6.917255021
3.643263896,50.04041219,6.81122401
3.335950653,81.40729955,6.535481358
5.029637698,54.97427111,7.194305611
5.984634609,88.37530318,5.906513309
4.090699405,48.29536045,6.929527005
5.645386115,85.35336862,4.728737072
7.041970157,59.37650747,7.558951051
4.887320326,69.50400463,8.359548786
4.791996337,45.33549085,5.661684879
5.811752193,69.25675954,6.228639943
1.794691504,73.47805579,5.440350626
4.38717048,100,6.390915784
5.180830644,58.81436,8.027053488
5.960706848,100,6.521865853
6.473261616,92.1820247,8.049354759
4.640678273,51.57019819,8.11121949
5.04037415,41.79807433,6.747762676
3.321585027,84.86202972,7.235977165
5.035789051,72.69122735,5.802193884
3.366741718,92.7074199,6.454895812
4.844900486,64.04705547,7.742596553
4.464434426,100,6.632188307
6.206511314,59.9203746,6.647792636
5.864911579,66.38183989,8.003470689
4.500636123,41.19838098,6.863691388
4.13376626,55.9732747,5.734221467
1.747192125,78.67820139,6.900571378
3.936910489,55.82280179,7.247915824
4.556984687,67.89128563,6.006202773
6.342062555,82.04773126,5.935435895
2.472001056,54.44293674,7.119473529
4.253128875,48.83021436,6.822489383
4.241225733,55.26628848,6.864118114
3.398295454,66.48769496,6.613106288
4.020717301,44.20542999,6.841903626
3.332067189,68.42014693,4.808687835
4.981730362,67.26762281,6.916025834
6.469486223,66.84095524,6.815530881
4.479934889,70.11749489,5.799618761
1.247979788,85.91491038,4.680388896
4.843475704,94.94683221,7.981627678
5.218665248,85.39815555,6.953023658
5.62180588,73.21345933,7.272972674
4.951346771,61.88850158,7.461161076
4.0654464,71.28580847,6.418606476
2.985968112,60.43081083,8.263550313
6.546489288,53.03911113,6.032641031
2.940215578,61.46219972,6.092783851
5.287169966,63.20046889,5.764051262
1.931575926,51.85952605,6.658556644
2.975352036,52.03193098,5.446513072
1.95264432,81.31824833,6.019056514
6.637286436,62.9157173,6.898773936
2.408299007,78.79551432,7.359861771
4.581920399,78.77946867,6.450768997
2.347735871,73.41313813,5.57785523
2.964254703,62.83580697,7.840039233
7.076863694,71.55298899,8.23135776
5.283561137,68.54686793,7.014437802
4.866110131,55.83849955,6.168623869
1.987330239,70.04259129,5.741608594
4.749722595,97.73118463,6.81288176
6.028609452,53.08403617,5.854916122
3.75838226,96.46456571,7.344818366
3.323346944,76.96245522,5.797562513
3.857340822,62.08447284,6.137823403
4.667792538,52.66777438,5.391826676
4.945221268,89.99264093,7.500254667
5.980348516,69.69942117,7.467698362
4.895260349,61.34982849,7.013099394
1.694544579,98.98179749,6.910522317
3.185782361,57.87794279,6.077034941
3.344210864,66.00288497,6.387511074
4.571529098,55.17462888,7.514284395
4.318388018,63.11241015,6.218443408
5.164842358,58.7416532,6.650788109
5.173888814,84.53446166,7.195278755
4.622485111,97.43959943,7.062068312
5.101428171,70.39876844,7.135979632
5.322050981,47.65361472,8.621453693
3.832964443,60.53298612,5.608459805
3.466546815,72.41271894,5.779470073
5.496038788,64.94387416,6.655657841
4.520644065,63.63822889,6.06253496
4.273128296,66.21238458,6.187534896
4.972725028,62.03296887,5.998915054
4.935554734,100,7.424641267
5.125544714,84.46618874,6.104599806
6.134547694,75.03235966,6.33250111
4.624009852,65.2561616,5.851310279
4.843521522,64.91689326,6.519826498
4.638244658,67.18423782,6.100286327
6.524219123,52.95493486,7.249000124
5.431817363,86.82252657,6.208316144
5.660318206,92.77073118,5.918652316
7.063688755,62.00513043,6.972009208
2.874829491,57.0115083,5.743820224
3.298481869,43.02000169,7.117370949
6.508087575,51.71586335,5.738886274
7.463354249,67.43063965,5.277287909
2.649628642,72.4393086,6.775459939
4.116148249,92.53158434,6.225324436
3.995829889,65.7065243,6.263461126
3.999309392,80.57438559,7.106832724
3.796628706,69.37830991,6.258117493
4.221286725,55.69304324,6.476739453
5.291947353,75.96416906,7.255339608
4.460373668,74.40109477,6.951471349
3.883344109,60.16817936,6.085019034
3.117063865,43.06396584,5.844916147
8.022466578,100,7.398577399
8.06728022,88.86276655,6.519661147
4.825394575,82.30882814,7.49360476
4.372614873,73.16491543,5.942033635
6.776788259,69.98277318,6.673519329
2.121376727,86.70378364,6.595402637
3.011891979,66.72132455,7.383553214
5.223539638,77.4558382,6.491553727
5.424586726,97.88147994,6.514507858
2.157505604,62.27259334,6.340388671
3.481314886,52.31343048,6.901832853
3.977985511,61.69624716,7.543145032
4.788122038,63.29281749,5.965899722
3.110517328,71.76472677,7.53194173
6.696421732,46.23241322,7.26891597
3.902432376,53.4384153,7.585104202
5.120226447,59.35840523,6.319571777
3.536962815,89.82119295,7.648638916
3.343416882,92.59261951,6.414694609
1.56084009,62.39505685,5.518525815
4.985963971,75.59996091,7.765362549
5.108858916,66.46432543,6.138656698
4.532180655,94.2908207,6.523572052
8.354386095,94.95222038,7.125702335
5.361791599,79.37149711,7.685361984
4.944482347,68.69310192,6.167845024
3.123995995,64.11107821,5.988795066
4.047636948,100,5.468751944
4.077484865,71.59701803,7.933096437
4.358207733,85.19562844,6.097549956
4.855899112,59.37679451,6.591871349
5.238847509,73.13143993,6.989356292
4.651784805,76.21203979,6.962991026
3.970541202,69.1553214,7.586443425
5.016584088,65.51347015,6.451160194
3.586277892,56.39836952,7.602735571
6.306487495,69.76611155,7.030157258
4.644653469,53.99717062,6.956177312
3.825750762,64.27070838,5.051750135
6.538553563,78.52513098,6.204515947
3.96964106,83.35259677,6.47429203
3.503517745,70.28779956,7.516712336
3.578333976,77.11714377,7.617121436
6.413367384,92.39332377,5.536254548
2.65142115,82.58525193,6.271610637
6.518588669,55.02385299,7.41457516
3.104995103,45.04043111,6.423830383
2.5065162,45.07401779,5.43871767
6.979933596,64.52656164,7.323858727
3.650989988,70.52491166,6.555912618
4.883533636,46.48943123,6.823985578
3.863066549,57.84842433,6.577604783
6.524043614,86.264055,6.664829244
4.742093131,46.98964163,6.749858264
5.552866164,100,5.206467252
6.801822292,87.09960473,6.471332611
3.224722834,80.75412482,6.157962247
3.565463918,81.82421151,6.699674043
4.254675348,83.91246835,6.686744018
7.848075211,79.21363548,7.386232099
2.998036088,54.61916947,6.179228146
5.510344028,75.46939954,6.767646814
6.025118749,67.85106077,7.682679182
3.71402524,87.23254429,8.643355073
4.628644463,89.28352563,6.229282927
3.072080004,54.8139393,6.179824731
5.720205535,78.95446895,5.910365303
6.827052521,86.57708046,7.048628298
3.352270595,70.3491176,6.769173679
5.433066511,78.58981143,6.060638163
4.459815245,90.79501695,5.650176736
4.871947741,95.42155452,5.845439365
3.877025429,71.07701602,5.436325596
2.336125131,75.29109577,7.348169223
1,54.42412878,6.959011332
4.239288581,50.5805905,5.721904217
3.573292012,55.96370096,6.741188043
6.098567261,45.41370788,7.051526018
5.490440515,96.46459728,6.763955048
4.284323927,73.46400056,6.825595495
6.597477534,59.05838081,6.020490181
4.596110688,73.63035303,6.677037253
6.307561272,62.7317894,7.082494341
6.03406425,92.33146906,6.018388738
3.506948188,65.68292626,6.72401347
6.087374218,54.6326788,6.17819849
6.442969726,81.3720335,6.362410665
3.62902362,41.0398438,7.082462577
4.752375118,58.70950462,6.0678384
3.495770875,81.03822221,4
3.693882063,83.55537594,6.124404511
3.161874467,63.70165433,7.550607769
4.662202241,53.16024001,6.435569642
5.784614743,69.80322399,6.172321632
3.918667453,77.86078068,6.550169977
8.39088396,35.43104406,8.481822548
6.546186578,81.00650818,6.424124633
4.692233261,81.20316969,5.589567876
3.039771516,59.56023593,7.004090765
3.572949297,69.28787862,7.046566975
5.122100604,55.7142923,6.478719722
3.287860835,70.8365854,5.368614258
4.575022035,96.27388943,6.779958642
4.804267667,77.22144757,7.601109699
3.452015497,85.48993404,7.934225649
2.870939367,68.4244745,7.179107219
4.549006662,52.36002055,6.367620436
3.650093253,60.57152879,7.570398744
6.021115147,69.4226077,7.586112062
5.117500493,74.12759954,5.847959294
5.158988694,83.1675114,8.338057909
3.792907798,52.39729361,7.474021559
3.72541422,83.74497361,6.357456839
4.37556328,68.8017297,6.446063216
5.632448931,72.13504572,5.499862024
5.017433533,54.56883815,7.078386523
4.224172707,82.27763591,6.222674612
4.519600217,67.07343019,7.157852566
5.474066081,71.95667361,6.279503412
4.472414913,52.54045037,6.2045205
3.791230044,77.42707613,5.825979787
4.355151028,92.41063675,5.619354617
7.373030822,67.97912099,5.224559702
4.560689632,71.17899938,7.204307005
2.264722062,78.51724656,6.812303544
5.22229356,73.51591725,7.297684378
4.035821769,66.16121833,6.186653497
6.24200713,45.20819541,9.154426931
2.522108697,100,6.935520201
3.993070153,50.61828064,7.294986518
4.331445224,74.40126494,5.68841267
5.360253196,50.28810176,7.481694656
2.95011925,56.62541053,6.372997183
5.69200932,70.57132705,6.295145331
2.999649278,76.77800376,7.667801061
4.9726276,51.78147149,5.534654202
5.52945159,100,7.186229394
5.421401185,100,6.683016258
4.445821062,74.89440953,7.337236867
5.508913141,61.69969846,5.330817873
5.055358438,61.38143904,7.116050997
6.379924699,79.20287867,5.820694294
5.240994125,74.95826211,5.583145158
2.57966371,54.22243855,6.742377476
4.217752192,94.45420174,4.836486695
3.815522609,84.52560335,6.409554333
4.461034889,54.70805265,7.194824163
4.619639694,89.4945233,5.765757425
1.482699601,69.84818062,5.086435037
7.155996205,73.91000683,7.168534772
6.379200472,52.3614544,6.894290729
2.852874582,53.71771839,7.965286524
4.418984981,61.78118643,7.545089861
4.487317783,63.12814487,6.666055694
1.19541648,59.46669593,6.023743448
4.623252627,100,6.547538906
4.209556204,36.73711191,7.285578207
5.990476131,57.45218818,6.123783585
5.611084499,70.78634921,7.508774201
5.842588886,61.93806484,5.982464799
5.119697345,64.71696848,5.223663193
5.556691491,100,6.174426973
2.118504772,100,7.07826174
4.988299264,69.48008983,7.380470749
4.291808544,50.09716097,7.134056085
5.181538064,59.4273599,5.694388092
1.175793269,67.54527241,5.200454037
4.764816744,77.37585807,6.671180051
3.987204984,67.36426123,4.974584547
3.787919837,57.46933539,7.501230691
3.954797977,65.90341571,7.761969576
4.022987673,61.12223212,7.830884855
2.877034615,53.07212877,6.810840931
3.526611669,48.91488741,5.564863109
5.036738141,45.3426548,8.200219687
6.498894854,84.71072499,7.039462533
2.974200771,76.7184104,4.905493441
5.044839307,93.14936972,5.893327378
2.62411431,88.42355253,5.765239245
1.413705757,72.43065686,7.491955711
2.87181121,41.26157061,6.685527839
6.256244732,61.82345162,6.236305518
4.399506511,58.88690283,5.6193831
5.186839923,59.30930608,6.765851633
4.090589531,72.80082775,6.201524298
2.701820221,81.5214925,7.15606154
2.509257867,79.31903981,7.400733863
6.256273208,67.74797916,5.983710363
6.722892527,68.69878803,7.94309275
3.527705217,80.55857707,5.203531282
3.60644033,73.51699239,4.780948048
5.124388358,74.38595115,5.927900083
6.145525879,55.44115029,5.888175885
5.584709912,38.94620708,6.407814198
4.456420534,63.38723515,7.539755982
5.440155436,64.21292353,6.564563083
7.72784191,37.92441506,7.702260825
5.251226012,97.46794249,7.605625652
2.404640018,60.41820219,6.805271758
5.689029613,69.6696846,5.940123375
6.829471029,74.28291347,6.223150377
3.354853717,100,7.344807754
4.665448921,71.50512891,6.065794067
3.340191649,89.60303488,5.237669317
6.709388504,52.42346364,7.408428303
4.360400716,75.43684638,6.813433201
5.600866215,93.79308958,6.808581482
5.442940123,72.45007685,5.81408257
6.083007931,63.56775515,6.782058479
1.29743175,87.80148272,5.274843698
2.707840687,75.80666096,6.888366366
5.77242769,72.86464983,6.171516755
2.39690881,49.53838906,6.121056501
6.174293472,69.3722607,6.103282421
6.386115902,64.41506346,6.506171434
3.85592178,58.35423438,6.386826855
5.442414916,68.27602998,7.561458432
4.332403128,89.92673382,7.89874183
4.933001926,66.71431338,6.693932926
3.19251209,44.92598519,5.781121751
5.17918613,83.51586405,6.519290259
6.442357892,51.05155187,6.809115575
4.969752427,47.30264787,7.050706714
3.010150951,69.77758447,7.277158568
3.422589694,99.89500618,7.171274995
5.027887266,51.41300836,7.179273985
5.600194798,91.88312143,6.328222526
3.644977409,67.72267199,5.637294049
4.752850119,55.40465348,6.82322432
4.630382053,56.45116264,5.714842944
6.02781984,67.88168375,6.516811851
1.101951917,72.96197083,7.022654701
4.858099075,69.64600627,7.70692795
4.988504793,80.44805145,6.157267549
4.409337756,59.01727342,6.878024131
9.316712805,59.05670439,6.884729955
4.140837524,68.99067091,6.474484577
7.472337455,70.95282788,5.962534442
5.672446038,80.19390183,5.865307414
5.176223378,83.60142387,6.658913923
3.007234644,50.59202324,5.559153813
5.458584827,67.32876768,7.178591131
4.681936968,71.1993456,4.647689092
4.535803161,89.77783615,6.346329095
1,55.34980256,6.737684227
2.076387127,58.40823925,6.593487842
3.41469305,95.50819791,6.470414258
4.01725534,59.86842718,7.08348475
3.483741562,75.04942291,7.209000425
6.569342241,85.19930938,7.546663194
4.05847259,62.47090129,7.020310736
3.297803342,89.37085678,7.293985332
4.037449189,58.36345406,7.817106636
2.328629157,54.22468338,8.49677214
4.481043549,84.26867713,5.202488533
4.834397458,65.46727076,7.521217593
3.243689656,73.62978279,7.31834164
5.392661708,69.84361218,6.442582545
8.197030121,60.94505029,6.193156253
4.0664049,66.07273212,7.145141296
4.240435149,76.41308293,6.196756323
6.3116997,86.2873399,6.923628602
4.181931158,61.53251828,5.875848123
2.877601759,59.67086129,5.303439878
6.07206077,60.85693937,6.875792761
5.002643808,80.31960319,5.50420664
2.222364828,54.60412916,7.466835442
2.560113801,77.15166112,6.381872444
6.567856636,92.4448116,5.975635543
4.434357303,51.55562132,6.126269094
6.351042464,52.96013929,5.763416171
5.062615967,68.92915868,5.653873045
5.426800622,54.33287602,7.100942323
2.462844108,42.56737498,7.672587586
4.160379373,80.63193963,6.669107467
3.666161471,56.80094255,5.983951129
5.54511884,72.67102098,6.265498413
3.316073235,54.42831461,6.685176115
3.557715642,64.80584227,5.14708491
5.60534032,76.54930571,7.134447845
3.98964233,77.93369514,7.410891571
6.158095616,61.33408611,5.565514838
5.039729672,79.5199145,7.807577431
4.17671952,86.76501188,7.163807106
5.876385699,76.39857679,6.667919769
2.984035094,85.61303269,5.775630872
6.283106389,68.35962375,7.166082681
